model,model_display,intervention,intervention_display,setting,setting_display,consequence_type,penalty,decision_threshold,idx,difficulty,domain,source,category,abstained,outcome_valid,final_score,ground_truth,candidate_answer_raw,candidate_answer,candidate_parse_status,candidate_match_count,confidence_raw,confidence_line,confidence,confidence_parse_status,confidence_parse_route,confidence_normalization,confidence_match_count,confidence_conflict,stored_confidence_raw,stored_confidence_normalized,stored_confidence_match,source_path,candidate_correct
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,627,5.0,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Counting Methods -> Combinations""]",HMMT_11,incorrect_standard,0,True,False,105,126,126,parsed,1,0.98,CONFIDENCE: 0.98,0.98,parsed,explicit_line,unit_interval,1,False,0.99,0.99,False,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,0.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,903,2.5,"[""Mathematics -> Geometry -> Plane Geometry -> Triangulations""]",cayley,correct,0,True,True,\frac{11}{3},11/3,11/3,parsed,1,0.98,CONFIDENCE: 0.98,0.98,parsed,explicit_line,unit_interval,1,False,0.98,0.98,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1938,4.0,"[""Mathematics -> Geometry -> Plane Geometry -> Triangles -> Other""]",HMMT_11,correct,0,True,True,\sqrt{3},\sqrt{3},\sqrt{3},parsed,1,1.0,CONFIDENCE: 1.0,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1821,4.75,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Counting Methods -> Combinations""]",HMMT_11,correct,0,True,True,\frac{153}{1180},153/1180,153/1180,parsed,1,0.98,CONFIDENCE: 0.98,0.98,parsed,explicit_line,unit_interval,1,False,0.98,0.98,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1082,3.5,"[""Mathematics -> Applied Mathematics -> Word Problems -> Other""]",HMMT_2,correct,0,True,True,64,64,64,parsed,1,0.99,CONFIDENCE: 0.99,0.99,parsed,explicit_line,unit_interval,1,False,0.99,0.99,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1404,5.0,"[""Mathematics -> Geometry -> Plane Geometry -> Circles""]",HMMT_2,correct,0,True,True,673,673,673,parsed,1,1,CONFIDENCE: 1,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2752,5.0,"[""Mathematics -> Discrete Mathematics -> Combinatorics""]",pan_african MO,incorrect_standard,0,True,False,2^{n-1},\frac{n^2 - n + 2}{2},\frac{n^2 - n + 2}{2},parsed,1,0.95,CONFIDENCE: 0.95,0.95,parsed,explicit_line,unit_interval,1,False,0.95,0.95,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,0.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1134,4.0,"[""Mathematics -> Algebra -> Intermediate Algebra -> Other"", ""Mathematics -> Calculus -> Differential Calculus -> Applications of Derivatives""]",HMMT_2,correct,0,True,True,320,320,320,parsed,1,0.99,CONFIDENCE: 0.99,0.99,parsed,explicit_line,unit_interval,1,False,0.99,0.99,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1067,7.0,"[""Mathematics -> Number Theory -> Prime Numbers""]",china_team_selection_test,correct,0,True,True,41,41,41,parsed,1,0.99,2. CONFIDENCE: 0.99,0.99,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2041,4.0,"[""Mathematics -> Algebra -> Intermediate Algebra -> Other""]",HMMT_11,correct,0,True,True,2^{2013}-6036,2^{2013} - 6036,2^{2013} - 6036,parsed,1,0.99,CONFIDENCE: 0.99,0.99,parsed,explicit_line,unit_interval,1,False,0.99,0.99,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1059,6.0,"[""Mathematics -> Discrete Mathematics -> Combinatorics""]",cono_sur_olympiad,incorrect_standard,0,True,False,\lfloor\frac{-1+\sqrt{1+8n}}{2}\rfloor,n-2,n-2,parsed,1,0.98,CONFIDENCE: 0.98,0.98,parsed,explicit_line,unit_interval,1,False,0.95,0.95,False,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,0.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1852,3.5,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Other""]",HMMT_11,correct,0,True,True,\frac{1}{1296},,,missing,0,0.95,CONFIDENCE: 0.95,0.95,parsed,explicit_line,unit_interval,1,False,0.95,0.95,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2034,5.0,"[""Mathematics -> Geometry -> Plane Geometry -> Area"", ""Mathematics -> Algebra -> Intermediate Algebra -> Rational Functions -> Other""]",HMMT_11,correct,0,True,True,\frac{5}{3},5/3,5/3,parsed,1,0.99,CONFIDENCE: 0.99,0.99,parsed,explicit_line,unit_interval,1,False,0.99,0.99,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1724,6.0,"[""Mathematics -> Number Theory -> Congruences""]",HMMT_11,correct,0,True,True,12,12,12,parsed,1,0.95,CONFIDENCE: 0.95,0.95,parsed,explicit_line,unit_interval,1,False,0.95,0.95,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1184,4.5,"[""Mathematics -> Algebra -> Prealgebra -> Simple Equations""]",HMMT_2,correct,0,True,True,4,4,4,parsed,1,1.0,CONFIDENCE: 1.0,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1953,4.5,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Other""]",HMMT_11,correct,0,True,True,\frac{5}{12},5/12,5/12,parsed,1,0.98,CONFIDENCE: 0.98,0.98,parsed,explicit_line,unit_interval,1,False,0.95,0.95,False,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,933,6.0,"[""Mathematics -> Number Theory -> Other"", ""Mathematics -> Discrete Mathematics -> Combinatorics""]",baltic_way,correct,0,True,True,32,32,32,parsed,1,1.0,CONFIDENCE: 1.0,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2090,4.0,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Counting Methods -> Combinations""]",HMMT_11,correct,0,True,True,\frac{2017}{2},1008.5,1008.5,parsed,1,0.99,CONFIDENCE: 0.99,0.99,parsed,explicit_line,unit_interval,1,False,1.0,1.0,False,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2118,4.5,"[""Mathematics -> Geometry -> Plane Geometry -> Triangulations""]",HMMT_11,correct,0,True,True,14,14,14,parsed,1,0.99,CONFIDENCE: 0.99,0.99,parsed,explicit_line,unit_interval,1,False,1.0,1.0,False,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2011,6.0,"[""Mathematics -> Calculus -> Differential Calculus -> Applications of Derivatives"", ""Mathematics -> Algebra -> Intermediate Algebra -> Other""]",HMMT_11,correct,0,True,True,314,314,314,parsed,1,0.99,CONFIDENCE: 0.99,0.99,parsed,explicit_line,unit_interval,1,False,0.99,0.99,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1189,5.0,"[""Mathematics -> Number Theory -> Factorization""]",HMMT_2,correct,0,True,True,1872,1872,1872,parsed,1,1.0,2. CONFIDENCE: 1.0,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1256,3.5,"[""Mathematics -> Algebra -> Algebra -> Equations and Inequalities""]",HMMT_2,correct,0,True,True,1,1,1,parsed,1,0.99,CONFIDENCE: 0.99,0.99,parsed,explicit_line,unit_interval,1,False,0.99,0.99,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2128,5.0,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Other""]",HMMT_11,correct,0,True,True,\frac{108}{665},108/665,108/665,parsed,1,0.98,CONFIDENCE: 0.98,0.98,parsed,explicit_line,unit_interval,1,False,0.99,0.99,False,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1768,5.0,"[""Mathematics -> Geometry -> Plane Geometry -> Polygons""]",HMMT_11,incorrect_standard,0,True,False,35,\approx 29.28,\approx 29.28,parsed,1,0.95,CONFIDENCE: 0.95,0.95,parsed,explicit_line,unit_interval,1,False,0.95,0.95,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,0.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,64,4.5,"[""Mathematics -> Geometry -> Plane Geometry -> Circles""]",jbmo,incorrect_standard,0,True,False,{\angleNMB\cong45\cong\frac{\pi}{4}},45^\circ,45^\circ,parsed,1,0.99,CONFIDENCE: 0.99,0.99,parsed,explicit_line,unit_interval,1,False,0.99,0.99,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,0.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,936,6.5,"[""Mathematics -> Discrete Mathematics -> Combinatorics""]",european_girls_mo,correct,0,True,True,\binom{n}{2}-(n-2),\frac{n^2 - 3n + 4}{2},\frac{n^2 - 3n + 4}{2},parsed,1,0.95,CONFIDENCE: 0.95,0.95,parsed,explicit_line,unit_interval,1,False,0.95,0.95,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1024,7.0,"[""Mathematics -> Discrete Mathematics -> Combinatorics""]",imo_shortlist,incorrect_standard,0,True,False,6,5,5,parsed,1,0.95,CONFIDENCE: 0.95,0.95,parsed,explicit_line,unit_interval,1,False,0.95,0.95,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,0.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1053,8.0,"[""Mathematics -> Geometry -> Plane Geometry -> Triangulations"", ""Mathematics -> Geometry -> Plane Geometry -> Angles""]",imo_shortlist,correct,0,True,True,4,4,4,parsed,1,0.99,CONFIDENCE: 0.99,0.99,parsed,explicit_line,unit_interval,1,False,0.99,0.99,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1199,4.0,"[""Mathematics -> Geometry -> Plane Geometry -> Triangulations""]",HMMT_2,correct,0,True,True,\frac{\sqrt{7}}{12},\frac{\sqrt{7}}{12},\frac{\sqrt{7}}{12},parsed,1,0.99,CONFIDENCE: 0.99,0.99,parsed,explicit_line,unit_interval,1,False,0.99,0.99,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1207,3.5,"[""Mathematics -> Geometry -> Plane Geometry -> Polygons""]",HMMT_2,correct,0,True,True,72,72,72,parsed,1,0.99,CONFIDENCE: 0.99,0.99,parsed,explicit_line,unit_interval,1,False,1.0,1.0,False,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2133,4.0,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Other""]",HMMT_11,correct,0,True,True,\frac{163}{256},163/256,163/256,parsed,1,0.99,CONFIDENCE: 0.99,0.99,parsed,explicit_line,unit_interval,1,False,0.99,0.99,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2115,5.0,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Counting Methods -> Combinations"", ""Mathematics -> Geometry -> Plane Geometry -> Polygons""]",HMMT_11,correct,0,True,True,820,820,820,parsed,1,1.0,CONFIDENCE: 1.0,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1362,5.0,"[""Mathematics -> Number Theory -> Divisor Functions -> Other""]",HMMT_2,correct,0,True,True,55,55,55,parsed,1,0.99,CONFIDENCE: 0.99,0.99,parsed,explicit_line,unit_interval,1,False,1.0,1.0,False,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,530,5.0,"[""Mathematics -> Algebra -> Algebra -> Equations and Inequalities"", ""Mathematics -> Discrete Mathematics -> Algorithms""]",HMMT_11,incorrect_standard,0,True,False,1409,668,668,parsed,1,0.85,CONFIDENCE: 0.85,0.85,parsed,explicit_line,unit_interval,1,False,0.85,0.85,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,0.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1331,3.5,"[""Mathematics -> Geometry -> Plane Geometry -> Triangulations""]",HMMT_2,correct,0,True,True,37,37,37,parsed,1,1.0,CONFIDENCE: 1.0,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1342,3.5,"[""Mathematics -> Discrete Mathematics -> Combinatorics""]",HMMT_2,correct,0,True,True,470,470,470,parsed,1,1,CONFIDENCE: 1,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,254,5.0,"[""Mathematics -> Geometry -> Plane Geometry -> Area"", ""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Counting Methods -> Other""]",HMMT_2,correct,0,True,True,436,436,436,parsed,1,0.98,CONFIDENCE: 0.98,0.98,parsed,explicit_line,unit_interval,1,False,0.98,0.98,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1260,4.5,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Counting Methods -> Other""]",HMMT_2,correct,0,True,True,\frac{175}{1296},175/1296,175/1296,parsed,1,0.99,CONFIDENCE: 0.99,0.99,parsed,explicit_line,unit_interval,1,False,0.99,0.99,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,855,2.5,"[""Mathematics -> Applied Mathematics -> Math Word Problems""]",fermat,correct,0,True,True,24,24,24,parsed,1,0.99,CONFIDENCE: 0.99,0.99,parsed,explicit_line,unit_interval,1,False,0.99,0.99,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,280,5.25,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Counting Methods -> Combinations"", ""Mathematics -> Number Theory -> Congruences""]",HMMT_2,abstained,1,True,False,17,,,missing,0,,,,missing,none,none,0,False,,,,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,82,7.5,"[""Mathematics -> Algebra -> Algebra -> Equations and Inequalities"", ""Mathematics -> Calculus -> Differential Calculus -> Applications of Derivatives""]",china_team_selection_test,correct,0,True,True,\frac{1}{12},1/12,1/12,parsed,1,0.99,CONFIDENCE: 0.99,0.99,parsed,explicit_line,unit_interval,1,False,0.98,0.98,False,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1564,5.0,"[""Mathematics -> Geometry -> Plane Geometry -> Polygons"", ""Mathematics -> Algebra -> Intermediate Algebra -> Other""]",HMMT_2,correct,0,True,True,134610,134610,134610,parsed,1,1.0,CONFIDENCE: 1.0,1.0,parsed,explicit_line,unit_interval,1,False,1.0,1.0,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2130,5.0,"[""Mathematics -> Geometry -> Plane Geometry -> Triangulations"", ""Mathematics -> Geometry -> Plane Geometry -> Angles""]",HMMT_11,abstained,1,True,False,7,,,missing,0,,,,missing,none,none,0,False,0.99,0.99,,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1244,4.0,"[""Mathematics -> Geometry -> Plane Geometry -> Triangulations""]",HMMT_2,correct,0,True,True,\frac{3\sqrt{11}}{2},\frac{3\sqrt{11}}{2},\frac{3\sqrt{11}}{2},parsed,1,0.99,CONFIDENCE: 0.99,0.99,parsed,explicit_line,unit_interval,1,False,0.99,0.99,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,224,4.5,"[""Mathematics -> Geometry -> Plane Geometry -> Polygons"", ""Mathematics -> Geometry -> Plane Geometry -> Triangulations""]",HMMT_2,correct,0,True,True,\frac{846\sqrt{3}}{49},\frac{846\sqrt{3}}{49},\frac{846\sqrt{3}}{49},parsed,1,0.99,CONFIDENCE: 0.99,0.99,parsed,explicit_line,unit_interval,1,False,0.99,0.99,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2074,5.0,"[""Mathematics -> Geometry -> Plane Geometry -> Polygons"", ""Mathematics -> Geometry -> Plane Geometry -> Triangulations""]",HMMT_11,incorrect_standard,0,True,False,7295,11052,11052,parsed,1,0.9,CONFIDENCE: 0.9,0.9,parsed,explicit_line,unit_interval,1,False,0.9,0.9,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,0.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,89,5.0,"[""Mathematics -> Geometry -> Plane Geometry -> Angles""]",HMMT_2,abstained,1,True,False,33,,,missing,0,,,,missing,none,none,0,False,,,,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,30,7.0,"[""Mathematics -> Algebra -> Intermediate Algebra -> Inequalities"", ""Mathematics -> Algebra -> Algebra -> Algebraic Expressions""]",china_national_olympiad,incorrect_standard,0,True,False,6.25^2+3.75^2,"(1) 10, (2) 425/8","(1) 10, (2) 425/8",parsed,1,0.95,CONFIDENCE: 0.95,0.95,parsed,explicit_line,unit_interval,1,False,0.95,0.95,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,0.0
qwen3.5-397b,Qwen3.5-397B,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,190,5.0,"[""Mathematics -> Geometry -> Plane Geometry -> Polygons""]",HMMT_2,correct,0,True,True,\frac{1170}{19},\frac{1170}{19}^\circ,\frac{1170}{19}^\circ,parsed,5,0.95,CONFIDENCE: 0.95,0.95,parsed_conflicting,explicit_line,unit_interval,6,True,0.95,0.95,True,evaluation/output/interventions/qwen3.5-397b_int1_Quant-25/cautious_eval.jsonl,1.0
